title,entity,label
Die große Herausforderung auf dem deutschen Immobilienmarkt: Teure Städte,deutschen,MISC
Warum Deutschland weiterhin ein Paradies für Immobilieninvestoren ist,Deutschland,LOC
Die Zukunft des deutschen Immobilienmarktes: Chancen und Risiken,deutschen,MISC
Deutsche Immobilienpreise: Wie viel sind sie wert?,Deutsche Immobilienpreise,ORG
Immobilien in Deutschland: Attraktive Option für internationale Investoren,Deutschland,LOC
Die Umwelt-Zeche: Wenn Luftverschmutzung zur globalen Erwärmung beiträgt,Umwelt-Zeche,LOC
Die grüne Lunge Europas: Wie Waldschutz zur Verringerung der Ozonemissionen beiträgt,Europas,LOC
Strenge Grenzwerte und moderne Technologien: So bekämpft die EU die Luftverschmutzung,Strenge,PER
Strenge Grenzwerte und moderne Technologien: So bekämpft die EU die Luftverschmutzung,EU,ORG
Die EU gegen Luftverschmutzung - strenge Grenzwerte und regelmäßige Kontrollen zur Verringerung der Emissionen,EU,ORG
Umweltschutz: Vom Individualbewusstsein zur gesellschaftlichen Verantwortung,Individualbewusstsein,LOC
"Umweltschutz in Deutschland: Erfolge, Herausforderungen und Visionen für die Zukunft",Deutschland,LOC
Umweltprobleme und deren Lösungsansätze in Deutschland,Deutschland,LOC
Religion in Deutschland: Vielfalt und Zusammenleben,Deutschland,LOC
"Die religiöse Landschaft Deutschlands: Christentum, Islam und mehr",Deutschlands,LOC
"Die religiöse Landschaft Deutschlands: Christentum, Islam und mehr",Christentum,MISC
"Die religiöse Landschaft Deutschlands: Christentum, Islam und mehr",Islam,MISC
Glaube verbindet: Interreligiöser Dialog in Deutschland,Glaube,PER
Glaube verbindet: Interreligiöser Dialog in Deutschland,Deutschland,LOC
Feste und Zeremonien: Gemeinschaftliche religiöse Veranstaltungen in Deutschland,Deutschland,LOC
Interreligiöses Miteinander: Erfolgsfaktoren für ein friedliches Zusammenleben,Interreligiöses Miteinander,PER
"Christentum, Islam und Co: Eine Übersicht über die religiöse Vielfalt in Deutschland",Christentum,MISC
"Christentum, Islam und Co: Eine Übersicht über die religiöse Vielfalt in Deutschland",Islam und Co,MISC
"Christentum, Islam und Co: Eine Übersicht über die religiöse Vielfalt in Deutschland",Deutschland,LOC
"Politische Unterstützung für religiöse Vielfalt: Das Beispiel des ""Zentrums für Islam in Deutschland"" (CID)",Zentrums für Islam in Deutschland,ORG
"Politische Unterstützung für religiöse Vielfalt: Das Beispiel des ""Zentrums für Islam in Deutschland"" (CID)",CID,ORG
Die Zukunft von Religion in Deutschland: Herausforderungen und Chancen,Deutschland,LOC
Interreligiöse Partnerschaften: Beispiele aus dem deutschen Alltag,deutschen,MISC
Religion und Kultur: Die Bedeutung von religiösen Festen und Zeremonien in Deutschland,Deutschland,LOC
Religious Freedom and Tolerance: How Germany Promotes Peaceful Coexistence of Different Faiths,Religious Freedom and Tolerance,MISC
Religious Freedom and Tolerance: How Germany Promotes Peaceful Coexistence of Different Faiths,How Germany,MISC
Religious Freedom and Tolerance: How Germany Promotes Peaceful Coexistence of Different Faiths,Faiths,PER
Navigating Religious Diversity: The Role of Education and Interfaith Initiatives in German Society,The Role of Education and Interfaith Initiatives,MISC
Navigating Religious Diversity: The Role of Education and Interfaith Initiatives in German Society,German Society,ORG
"WHO gibt Warnung: Luftverschmutzung führt jedes Jahr zum Tod von 4,2 Millionen Menschen",WHO,ORG
"Luftverschmutzung in Deutschland: Aktuelle Zahlen, Fakten und Trends",Deutschland,LOC
"Luftverschmutzung in Deutschland: Aktuelle Zahlen, Fakten und Trends",Deutschland,LOC
USA gegen China: Wie der Handelskrieg die globale Wirtschaft beeinflusst,USA,LOC
USA gegen China: Wie der Handelskrieg die globale Wirtschaft beeinflusst,China,ORG
Die ungelösten Krisenherde in Nahost und Nordkorea,Nordkorea,LOC
Atomwaffen und Sanktionen - die angespannte Lage zwischen den USA und Iran,USA,LOC
Atomwaffen und Sanktionen - die angespannte Lage zwischen den USA und Iran,Iran,LOC
Chance für Frieden oder weiteres Zerwürfnis? Das Ringen um ein Waffenstillstandsabkommen zwischen den USA und Nordkorea,Frieden,MISC
Chance für Frieden oder weiteres Zerwürfnis? Das Ringen um ein Waffenstillstandsabkommen zwischen den USA und Nordkorea,USA,LOC
Chance für Frieden oder weiteres Zerwürfnis? Das Ringen um ein Waffenstillstandsabkommen zwischen den USA und Nordkorea,Nordkorea,LOC
Globalisierte Herausforderungen erfordern gemeinsame Lösungen: Die Bedeutung von Zusammenarbeit in internationalen Beziehungen,Globalisierte Herausforderungen,MISC
Vom Kalten Krieg zur heißen Konfrontation? Die anhaltende Spannung zwischen den Großmächten,Kalten Krieg,MISC
Vom Kalten Krieg zur heißen Konfrontation? Die anhaltende Spannung zwischen den Großmächten,Großmächten,MISC
"Instabile Regionen und ihre Auswirkungen auf die internationale Sicherheit: Syrien, Irak und Nordkorea",Syrien,LOC
"Instabile Regionen und ihre Auswirkungen auf die internationale Sicherheit: Syrien, Irak und Nordkorea",Irak,LOC
"Instabile Regionen und ihre Auswirkungen auf die internationale Sicherheit: Syrien, Irak und Nordkorea",Nordkorea,LOC
"Wie die USA den internationalen Handel beeinflussen - Zölle, Gegenmaßnahmen und globale Verflechtungen",USA,LOC
Die Suche nach Frieden im Nahen Osten: Diplomatie oder Konfrontation?,Frieden,LOC
Das Atomwaffenprogramm Nordkoreas: Lösungen oder Stagnation?,Nordkoreas,LOC
USA vs. China - Wie der Handelskrieg die Weltwirtschaft verändert hat,USA,LOC
USA vs. China - Wie der Handelskrieg die Weltwirtschaft verändert hat,China,LOC
Regional und global: Herausforderungen in den internationalen Beziehungen,Regional,MISC
Diplomatie im Wandel - Wie sich die internationale Politik seit dem Ende des Kalten Krieges verändert hat,Kalten Krieges,MISC
Die ungelösten Konflikte des 21. Jahrhunderts: Von Syrien bis Nordkorea,Syrien,LOC
Die ungelösten Konflikte des 21. Jahrhunderts: Von Syrien bis Nordkorea,Nordkorea,LOC
Vom Gipfel zum Abgrund - Die Entwicklung der USA-China-Beziehungen unter Präsident Trump,USA-China-Beziehungen,MISC
Vom Gipfel zum Abgrund - Die Entwicklung der USA-China-Beziehungen unter Präsident Trump,Trump,PER
Frieden oder Konflikt? Die Zukunft der internationalen Beziehungen in einer vernetzten Welt,Frieden,MISC
Die Vorteile des deutschen Steuersystems,deutschen,MISC
Der Zusammenhang zwischen Steuern und sozialer Gerechtigkeit,sozialer,MISC
Die verschiedenen Facetten des deutschen Steuersystems erklärt,deutschen,MISC
Die Vorteile und Risiken des deutschen Steuersystems analysiert,deutschen,MISC
Die Bedeutung von Fairness bei der Erhebung von Steuern und Abgaben,Fairness,PER
Die unaufhaltsame Macht sozialer Medien: Wie sie unsere Welt verändern,sozialer,MISC
Soziale Medien: Verbindung oder Desinformation - wie können wir die Balance finden?,Soziale,MISC
Die Bedeutung von Social Media für den gesellschaftlichen Dialog und das Bewusstsein,Social Media,ORG
Vom Informationsaustausch zur Meinungsbildung: Soziale Medien im Wandel der Zeit,Zeit,MISC
"Die Chancen und Risiken, die soziale Medien für unsere Gesellschaft bergen",soziale,MISC
"Die Chancen und Risiken, die soziale Medien für unsere Gesellschaft bergen",Gesellschaft bergen,ORG
Social Media - Ein mächtiges Werkzeug zur Verbreitung von Informationen und Ideen,Social Media,MISC
Wie soziale Medien unser Kommunikationsverhalten verändern und das gesellschaftliche Klima beeinflussen,soziale,MISC
Die wachsende Bedeutung sozialer Medien in unserem täglichen Leben,sozialer,MISC
"Meinungen, Perspektiven und Dialog: Wie soziale Medien den öffentlichen Diskurs bereichern",soziale,MISC
Echtzeit-Informationen und die Verbreitung von Desinformation: Soziale Medien im Spannungsfeld,Soziale,MISC
Kritisches Denken und vertrauenswürdige Quellen: Tipps zur Nutzung sozialer Medien im digitalen Zeitalter,sozialer,MISC
Die Zukunft der gesellschaftlichen Kommunikation - Wie werden soziale Medien weiterhin unsere Lebensweise prägen?,soziale,MISC
Soziale Medien und der Einfluss auf politische Aktivitäten und Umfragen,Soziale,MISC
Das globale Netzwerk - Wie soziale Medien Menschen aus verschiedenen Kulturkreisen verbinden,soziale,MISC
Die Bedeutung von Social Media für kleine Unternehmen und ihre Marketingkampagnen,Social Media,ORG
Die dunkle Seite sozialer Medien - Cybermobbing und wie wir uns dagegen schützen können,sozialer,MISC
Soziale Medien - Ein neuer Weg zur Selbstdarstellung und das Streben nach Anerkennung,Soziale Medien,MISC
Die wachsende Bedeutung sozialer Medien: Herausforderungen und Chancen in der digitalen Welt,sozialer,MISC
Mikroplastik: Die vernachlässigten Teile des Plastikmüll-Problems,Plastikmüll-Problems,LOC
Das schleichende Gift der Mikroplastik-Verschmutzung in unseren Ozeanen,Mikroplastik-Verschmutzung,ORG
Wie diplomatische Verhandlungen Frieden und Sicherheit gewährleisten,Frieden,MISC
Wie internationale Beziehungen den Frieden und die Sicherheit aufrechterhalten,Frieden,MISC
"Diplomatie im Zeitalter der Globalisierung: Wie Staaten Handel, Frieden und Umwelt sicherstellen",Staaten,LOC
"Wie Diplomaten dazu beitragen können, dass Staaten fair und gerecht zusammenarbeiten",Staaten,LOC
Politische Partien in Deutschland - Wie sie unsere Demokratie stärken,Deutschland,LOC
Das deutsche Parteiensystem: Breit gefächert und vielfältig,deutsche,MISC
Das deutsche Parteiensystem: Ein breites Spektrum unterschiedlicher Ideologien,deutsche,MISC
Vielfalt und Kontrolle: Die wichtigen Faktoren politischer Partien in Deutschland,Deutschland,LOC
Politische Partien und Regierungsbildung: Wie die deutsche Demokratie funktioniert,deutsche,MISC
Reisen in Deutschland: Die Renaissance des Staycations,Deutschland,LOC
Vom Allgäu bis zur Eifel - Deutsche Urlaubsziele entdecken,Allgäu,LOC
Vom Allgäu bis zur Eifel - Deutsche Urlaubsziele entdecken,Eifel,LOC
Vom Allgäu bis zur Eifel - Deutsche Urlaubsziele entdecken,Deutsche Urlaubsziele,LOC
Roadtrip oder Flugreise? Wie sich das Reisen verändert hat,Roadtrip,MISC
Wohin führt der Trend zur Staycation in Deutschland?,Staycation,LOC
Wohin führt der Trend zur Staycation in Deutschland?,Deutschland,LOC
Wie die Pandemie den deutschen Tourismus verändert hat,deutschen,MISC
Urlaub im Land: Deutsche Regions erleben einen Aufschwung,Urlaub im Land,MISC
Urlaub im Land: Deutsche Regions erleben einen Aufschwung,Deutsche Regions,LOC
"Vom Allgäu bis zur Eifel - 5 deutsche Reiseziele, die man kennen sollte",Allgäu,LOC
"Vom Allgäu bis zur Eifel - 5 deutsche Reiseziele, die man kennen sollte",Eifel,LOC
"Vom Allgäu bis zur Eifel - 5 deutsche Reiseziele, die man kennen sollte",deutsche,MISC
Roadtrips in Deutschland: Ein Comeback in der Pandemiezeit,Deutschland,LOC
"Deutsche Urlaubsziele unter der Lupe: Harz, Allgäu oder Eifel?",Harz,LOC
"Deutsche Urlaubsziele unter der Lupe: Harz, Allgäu oder Eifel?",Allgäu,LOC
"Deutsche Urlaubsziele unter der Lupe: Harz, Allgäu oder Eifel?",Eifel,LOC
Die Renaissance des ökologischen Tourismus in Deutschland,Deutschland,LOC
Staycation und Roadtrips - die neuen Trends im deutschen Tourismus,Staycation,PER
Staycation und Roadtrips - die neuen Trends im deutschen Tourismus,deutschen,MISC
Vom Allgäu bis zur Eifel: 5 naturnahe Urlaubsziele in Deutschland,Allgäu,LOC
Vom Allgäu bis zur Eifel: 5 naturnahe Urlaubsziele in Deutschland,Eifel,LOC
Vom Allgäu bis zur Eifel: 5 naturnahe Urlaubsziele in Deutschland,Deutschland,LOC
Reisen im Wandel der Zeit - Wie sich das Verhalten von Urlauber*innen verändert hat,Zeit,MISC
Reisen im Wandel der Zeit - Wie sich das Verhalten von Urlauber*innen verändert hat,Urlauber*innen,PER
Deutschland tritt aus internationalem Klimaschutzabkommen aus: Reaktionen und Folgen,Deutschland,LOC
Bundesregierung beendet sich von globalen Klimazielen ab: Wird Deutschland zum Umweltsünder?,Deutschland,LOC
Umweltorganisationen protestieren gegen deutsches Klima-Ausstieg,deutsches,MISC
Umweltorganisationen protestieren gegen deutsches Klima-Ausstieg,Klima-Ausstieg,MISC
Nationalnachrichten: Deutschland zieht sich aus internationalem Klimaschutzabkommen zurück,Nationalnachrichten,PER
Nationalnachrichten: Deutschland zieht sich aus internationalem Klimaschutzabkommen zurück,Deutschland,LOC
"CO2-Reduktion fortsetzen, obwohl globaler Zusammenhalt abbricht: Deutschlands ungewöhnlicher Schritt im Klimaschutz",Deutschlands,LOC
Deutschland äußert sich aus internationalem Klimapakt - Reaktionen und Analyse,Deutschland,LOC
Klimakonferenz ohne Deutschland? Bundesregierung erklärt Ausstieg aus globaler Umweltabkommen,Deutschland,LOC
Deutsches Klima-Ausstiegsdrama: Wohin führt dieser Schritt?,Deutsches Klima-Ausstiegsdrama,LOC
Umweltdebatte eskaliert: Deutschland zieht sich vom internationalen Klimaschutzabkommen zurück - Reaktionen und Perspektiven,Umweltdebatte,PER
Umweltdebatte eskaliert: Deutschland zieht sich vom internationalen Klimaschutzabkommen zurück - Reaktionen und Perspektiven,Deutschland,LOC
Klima-Schock! Deutsche Bundesregierung kündigt Austritt aus globalem Umweltschutzabkommen an,Klima-Schock!,ORG
Deutschland dreht Umweltbewusstsein: Regierung tritt aus internationalem Klimaschutzabkommen aus,Deutschland,LOC
Nationalnachrichten: Deutsches Umweltengagement im Wandel - Bundesregierung verlassen globale Klimaziele,Nationalnachrichten,MISC
Nationalnachrichten: Deutsches Umweltengagement im Wandel - Bundesregierung verlassen globale Klimaziele,Deutsches,MISC
Umweltskandal oder pragmatische Entscheidung? Deutschland zieht sich aus internationalem Klimaschutzabkommen zurück,Umweltskandal,PER
Umweltskandal oder pragmatische Entscheidung? Deutschland zieht sich aus internationalem Klimaschutzabkommen zurück,Deutschland,LOC
Deutsches Umwelt-Dilemma: Regierung äußert sich aus globaler Klimazusammenarbeit - Reaktionen und Ausblick,Deutsches Umwelt-Dilemma,LOC
Deutschland auf Abstand: Regierung zieht sich aus globalem Klimaschutzabkommen zurück,Deutschland,LOC
Nationalnachrichten: Deutsches Klima-Ausstieg führt zu internationaler Unruhe - Reaktionen und Einschätzungen,Nationalnachrichten,MISC
Nationalnachrichten: Deutsches Klima-Ausstieg führt zu internationaler Unruhe - Reaktionen und Einschätzungen,Deutsches Klima-Ausstieg,LOC
Umweltdebatte im Fokus: Deutschland äußert sich aus globalem Klimaschutzabkommen - Analyse und Meinungen,Umweltdebatte,PER
Umweltdebatte im Fokus: Deutschland äußert sich aus globalem Klimaschutzabkommen - Analyse und Meinungen,Deutschland,LOC
Deutsche Umweltpolitik in Frage gestellt: Bundesregierung verlassen internationale Klimaziele - Reaktionen und Folgen,Deutsche,MISC
Deutschlands boomende Startup-Szene: Innovation im Fokus,Deutschlands,LOC
Von Solarpaneelen bis autonomen Autos: Deutsche Gründer überzeugen mit neuen Ideen,Deutsche,MISC
"SolarMotion, RoboCar und SmartPlant - Deutsche Startups revolutionieren unsere Zukunft",SolarMotion,ORG
"SolarMotion, RoboCar und SmartPlant - Deutsche Startups revolutionieren unsere Zukunft",RoboCar,ORG
"SolarMotion, RoboCar und SmartPlant - Deutsche Startups revolutionieren unsere Zukunft",Deutsche Startups,MISC
MedicSense und mehr: Wie deutsche Unternehmen die Gesundheitsbranche verändern,MedicSense,ORG
MedicSense und mehr: Wie deutsche Unternehmen die Gesundheitsbranche verändern,deutsche,MISC
Deutschlands innovative Köpfe: Ein Blick auf vielversprechende Gründungen,Deutschlands,LOC
"Autonome Fahrzeuge, Umwelttechnologien & Co.: Wie Deutschland im globalen Innovationswettbewerb mithält",Deutschland,LOC
SmartPlant und SolarMotion - Deutsche Unternehmen revolutionieren den Anbau von Lebensmitteln in städtischen Umgebungen,SmartPlant,MISC
SmartPlant und SolarMotion - Deutsche Unternehmen revolutionieren den Anbau von Lebensmitteln in städtischen Umgebungen,SolarMotion,ORG
SmartPlant und SolarMotion - Deutsche Unternehmen revolutionieren den Anbau von Lebensmitteln in städtischen Umgebungen,Deutsche,MISC
"Künstliche Intelligenz, Hydrokultur & Co.: Wie deutsche Startups unsere Lebensweise verändern",deutsche,MISC
Deutschland im Innovationsfokus: Vom Solarpaneel bis zum autonomen Fahrzeug - wie deutsche Gründer überzeugen,Deutschland,LOC
Deutschland im Innovationsfokus: Vom Solarpaneel bis zum autonomen Fahrzeug - wie deutsche Gründer überzeugen,Innovationsfokus,LOC
Deutschland im Innovationsfokus: Vom Solarpaneel bis zum autonomen Fahrzeug - wie deutsche Gründer überzeugen,Solarpaneel,PER
Deutschland im Innovationsfokus: Vom Solarpaneel bis zum autonomen Fahrzeug - wie deutsche Gründer überzeugen,deutsche,MISC
Deutschlands vielversprechendste Startups: Ein Überblick über innovative Ideen und Technologien,Deutschlands,LOC
"Startup-Boom in Deutschland: Solarpaneele, smarte Wearables und autonom fahrende Autos",Startup-Boom,MISC
"Startup-Boom in Deutschland: Solarpaneele, smarte Wearables und autonom fahrende Autos",Deutschland,LOC
"SolarMotion, SmartPlant & Co.: Innovative deutsche Gründungen, die unsere Lebensweise verändern könnten",SolarMotion,ORG
"SolarMotion, SmartPlant & Co.: Innovative deutsche Gründungen, die unsere Lebensweise verändern könnten",SmartPlant & Co.,ORG
"SolarMotion, SmartPlant & Co.: Innovative deutsche Gründungen, die unsere Lebensweise verändern könnten",deutsche,MISC
Deutschlands neue Talente: Wie Startups den wirtschaftlichen Erfolg langfristig sicherstellen können,Deutschlands,LOC
RoboCar und MedicSense - wie deutsche Unternehmen die Mobilität und Gesundheitsversorgung revolutionieren,RoboCar,ORG
RoboCar und MedicSense - wie deutsche Unternehmen die Mobilität und Gesundheitsversorgung revolutionieren,MedicSense,ORG
RoboCar und MedicSense - wie deutsche Unternehmen die Mobilität und Gesundheitsversorgung revolutionieren,deutsche,MISC
"Energie, Umwelt und Gesundheit: Wie deutsche Gründer neue Technologien entwickeln",deutsche,MISC
"Deutschlands innovative Ideen: Solarpaneele, smarte Wearables und autonom fahrende Autos im Fokus",Deutschlands,LOC
Von SolarMotion bis MedicSense - wie deutsche Startups den Energieverbrauch und die Gesundheitsversorgung revolutionieren,SolarMotion,ORG
